,text,truth,tfidf_lr,tfidf_nb,freq_lr,freq_nb
1083,"['[CLS]', 'israelis', '##ga', '##ve', '1', ',', '000', 'terrorists', 'return', 'one', 'sergeant', '.']",true,true,false,true,false
1084,"['[CLS]', 'national', 'studies', 'already', 'showing', 'negative', 'effects', 'health', 'care', 'law', 'businesses', 'economy', '.', 'businesses', 'across', 'country', 'raising', 'prices', '(', ')', 'cutting', 'jobs', 'result', 'added', 'cost', '.']",false,false,half-true,false,half-true
1085,"['[CLS]', 'says', 'human', 'rights', 'campaign', 'secretly', 'funded']",barely-true,half-true,half-true,half-true,half-true
1086,"['[CLS]', 'stock', 'market', 'almost', 'triple', '##d', 'since', 'april', '2009', '.']",mostly-true,mostly-true,mostly-true,mostly-true,mostly-true
1087,"['[CLS]', 'u', '.', '.', 'house', 'member', 'voted', 'overhaul', 'social', 'security', '1983', '-', 'elected', '.']",half-true,true,barely-true,true,barely-true
1088,"['[CLS]', 'republican', 'housing', 'finance', 'reform', 'bill', 'would', 'eliminate', 'persons', 'ability', 'obtain', '15', '-', '30', '-', 'year', 'mortgage', '##s', '.']",half-true,half-true,half-true,half-true,half-true
1089,"['[CLS]', 'kay', 'bailey', 'hut', '##chison', 'elected', 'state', 'treasurer', ',', 'succeeding', 'ann', 'richards', '.', 'democrats', 'abolished', 'position', '.', '.', '.', 'hut', '##chison', 'later', 'became', 'u', '.', '.', 'senator', '.']",false,false,false,mostly-true,false
1090,"['[CLS]', 'first', 'meeting', 'university', 'wisconsin', 'system', 'officials', ',', 'republican', 'governor', 'elect', 'scott', 'walker', 'told', 'prepare', 'cuts', '.']",false,false,false,false,false
1091,"['[CLS]', 'never', 'gone', 'year', 'virginia', '-', '-', 'ever', '-', '-', 'without', 'passing', 'budget', '-', '-', 'ever', '.']",false,false,false,false,false
1092,"['[CLS]', 'says', '2', 'percent', 'guns', '##ales', 'virginia', 'subject', 'background', 'checks', '.']",false,false,false,false,false
1093,"['[CLS]', 'says', '90', 'percent', 'americans', '74', 'percent', 'national', 'rifle', 'association', 'members', 'support', 'background', 'checks', 'gun', 'purchase', '##rs', '.']",true,true,true,true,true
1094,"['[CLS]', 'illegal', 'immigration', 'costs', 'country', '$', '113', 'billion', 'year', '.']",barely-true,false,false,false,false
1095,"['[CLS]', 'u', '##w', '-', 'madison', 'spent', 'reserves', 'told', 'two', 'years', 'ago', ',', 'facing', 'new', 'state', 'budget', 'cuts', ',', 'reserves', 'spend', '.']",half-true,mostly-true,mostly-true,mostly-true,mostly-true
1096,"['[CLS]', 'health', 'care', 'bill', ',', '""', ""'"", 'health', 'choices', 'commissioner', ""'"", 'decide', 'health', 'benefits', '.', 'choice', '.', 'none', '.', '""']",pants-fire,false,false,pants-fire,false
1097,"['[CLS]', '76', 'percent', 'americans', 'want', 'public', 'health', 'care', 'option', '.']",false,half-true,false,half-true,false
1098,"['[CLS]', '1960', ',', 'spent', '3', 'percent', 'gdp', 'infrastructure', 'projects', 'like', 'interstate', 'highway', '.', 'today', 'spend', 'less', '1', 'percent', 'gdp', 'vital', 'investments', '.']",half-true,mostly-true,mostly-true,mostly-true,mostly-true
1099,"['[CLS]', 'present', 'spending', 'levels', ',', 'citizens', 'new', 'york', 'greater', 'local', 'debt', 'burden', 'texans', '.']",true,mostly-true,mostly-true,mostly-true,mostly-true
1100,"['[CLS]', 'says', 'texas', 'board', 'nursing', 'back', '##log', '3', ',', '000', 'complaints', 'nurses', ',', 'many', 'sexual', 'assaults', ',', 'mal', '##fe', '##asa', '##nce', '.']",mostly-true,mostly-true,mostly-true,mostly-true,mostly-true
1101,"['[CLS]', 'says', 'bruce', 'bra', '##ley', 'took', 'tens', 'thousands', 'friends', 'health', 'insurance', 'industry', 'gave', 'special', 'favors', 'voting', 'obama', '##care', '.']",pants-fire,barely-true,barely-true,barely-true,barely-true
1102,"['[CLS]', 'bob', 'men', '##endez', 'actually', 'voted', 'favor', 'higher', 'taxes', '70', 'times', '!']",barely-true,barely-true,half-true,barely-true,half-true
1103,"['[CLS]', 'obama', 'voted', 'funding', 'nation', ""'"", 'veterans', 'troops', 'field', 'time', 'war', '.']",mostly-true,half-true,half-true,false,half-true
1104,"['[CLS]', 'spent', '$', '350', 'million', 'deal', 'sea', '-', 'level', 'rise', 'miami', 'area', 'hundreds', 'millions', 'dollars', 'deal', 'coral', 'reefs', '.']",barely-true,half-true,half-true,half-true,half-true
1105,"['[CLS]', 'house', 'health', 'care', 'bill', 'provides', '""', 'free', 'abortion', 'services', ',', 'probably', 'forced', 'participation', 'abortion', '##s', 'members', 'medical', 'profession', '.', '""']",false,pants-fire,barely-true,pants-fire,barely-true
1106,"['[CLS]', 'polls', '##ters', 'say', '##don', '##t', 'actually', 'believe', 'data', 'gall', '##up', 'stopped', 'primary', 'polling', '##t', 'trust', 'methodology', '.']",half-true,half-true,half-true,true,half-true
1107,"['[CLS]', 'good', 'data', 'showing', 'second', '##hand', 'smoke', 'kills', 'people', '.']",false,false,false,barely-true,false
1108,"['[CLS]', 'says', 'bill', 'ore', '##illy', 'spoke', '40', 'percent', 'words', 'interview', 'president', 'barack', 'obama', '.']",mostly-true,barely-true,false,barely-true,false
1109,"['[CLS]', '-', 'viral', 'video', ',', '""', 'impression', '##able', 'young', '##sters', 'public', 'school', 'new', 'jersey', '.', '.', '.', 'instructed', 'sing', 'praises', ""'"", 'barack', 'hussein', 'obama', '.', ""'"", '""']",true,half-true,false,half-true,false
1110,"['[CLS]', 'mike', '##hu', '##ck', '##abe', '##e', '.', 'com', 'gets', '""', 'hits', 'virtually', 'presidential', 'candidate', '.', '""']",true,true,true,true,true
1111,"['[CLS]', 'iranian', 'parliament', 'get', 'say', 'yes', 'deal', ',', 'think', 'united', 'states', 'congress', 'exact', 'input', 'process', '.']",barely-true,false,false,false,false
1112,"['[CLS]', 'says', 'apple', 'ceo', 'steve', 'jobs', 'told', 'president', 'obama', 'company', 'moved', 'factories', 'china', 'needed', '30', ',', '000', 'engineers', '.']",true,barely-true,barely-true,barely-true,barely-true
1113,"['[CLS]', 'says', 'pension', 'health', 'benefits', 'reform', 'eliminated', 'collective', 'bargaining', 'health', 'benefits', '.']",half-true,barely-true,false,barely-true,false
1114,"['[CLS]', 'says', 'congressional', 'budget', 'office', 'report', 'spending', 'house', 'democrats', 'economic', 'stimulus', 'concluded', '""', 'stimulus', '.', ""'"", 'help', 'economy', 'grow', '.', '""']",false,barely-true,half-true,barely-true,half-true
1115,"['[CLS]', 'members', 'congress', 'families', 'staff', 'exempt', 'repay', '##ing', 'student', 'loans', '.']",pants-fire,pants-fire,false,pants-fire,false
1116,"['[CLS]', 'says', 'new', 'jerseys', 'unemployment', 'significantly', 'lower', 'got', '.', '##ve', 'created', '50', ',', '000', 'new', 'private', 'sector', 'jobs', 'last', '20', 'months', 'lost', '117', ',', '000', 'year', 'got', '.']",half-true,mostly-true,half-true,mostly-true,half-true
1117,"['[CLS]', 'u', '.', '.', 'military', 'involvement', 'libya', 'allowed', 'thousands', 'surface', '-', '-', 'air', 'missiles', 'fall', 'hands', 'radical', 'islamist', '##s', '.']",barely-true,half-true,half-true,half-true,half-true
1118,"['[CLS]', 'marijuana', 'contains', '50', '70', 'percent', 'car', '##cino', '##genic', 'hydro', '##carbon', '##s', 'tobacco', '.']",barely-true,true,true,true,true
1119,"['[CLS]', 'u', '.', '.', '##t', 'default', ',', 'default', 'means', '##t', 'pay', 'creditors', '.', 'takes', '10', 'percent', 'money', '##s', 'coming', 'right', 'pay', 'interest', 'bond', '##holders', '.']",false,half-true,half-true,half-true,half-true
1120,"['[CLS]', 'first', 'year', 'obama', 'administration', ',', 'jobs', 'created', 'private', 'sector', 'eight', 'years', 'bush', 'administration', '.']",false,half-true,half-true,half-true,half-true
1121,"['[CLS]', 'austin', ',', 'iv', '##e', 'got', 'half', '-', '-', 'dozen', 'schools', 'list', 'closed', 'one', 'presented', 'federal', 'blue', '-', 'ribbon', 'award', 'excellence', '.', 'several', 'hundred', 'school', 'personnel', 'list', 'possible', 'termination', '##s', '.']",mostly-true,mostly-true,true,true,true
1122,"['[CLS]', 'carly', 'fi', '##orin', '##a', 'says', '##wl', '##ett', '-', 'packard', 'revenues', 'went', ',', '##s', 'bought', 'com', '##pa', '##q', '.', 'terrible', 'deal', '.']",mostly-true,false,false,false,false
1123,"['[CLS]', 'latino', '##s', '17', 'percent', 'country', '##s', 'population', 'hold', '2', 'percent', 'wealth', '.']",true,true,mostly-true,true,mostly-true
1124,"['[CLS]', 'says', 'hillary', 'clinton', 'fi', '##lib', '##ust', '##ered', 'legislation', 'reform', 'fan', '##nie', 'mae', 'freddie', 'mac', '.']",false,barely-true,false,barely-true,false
1125,"['[CLS]', 'hillary', 'clinton', '""', 'agrees', '(', 'john', 'mccain', ')', 'embracing', 'bush', '-', 'cheney', 'policy', 'talking', 'leaders', ""'"", 'like', '.', '""']",barely-true,half-true,half-true,half-true,half-true
1126,"['[CLS]', 'right', ',', 'american', 'oil', 'production', 'highest', 'eight', 'years', '.']",mostly-true,mostly-true,mostly-true,mostly-true,mostly-true
1127,"['[CLS]', 'one', 'questioned', '(', 'judge', 'soto', '##may', '##or', ')', 'mainstream', '.']",false,half-true,half-true,half-true,half-true
1128,"['[CLS]', 'every', 'four', 'minutes', ',', 'another', 'american', 'home', 'business', 'goes', 'solar', '.']",true,true,mostly-true,true,mostly-true
1129,"['[CLS]', 'talking', 'right', '$', '12', 'billion', 'hole', 'current', ',', '-', 'called', 'balanced', 'state', 'budget', '.']",half-true,false,false,true,false
1130,"['[CLS]', 'says', 'ron', 'paul', 'insisted', 'fe', '##ma', 'shut', '.']",true,true,false,true,false
1131,"['[CLS]', 'president', 'barack', 'obama', '##s', 'watch', ',', 'oil', 'production', 'federal', 'lands', 'decreased', '14', 'percent', 'past', 'year', '.']",half-true,half-true,half-true,half-true,half-true
1132,"['[CLS]', 'first', 'appellate', 'argument', ',', 'ms', '.', 'ka', '##gan', 'told', 'court', 'speech', 'press', 'guarantees', 'first', 'amendment', 'would', 'allow', 'federal', 'government', 'ban', 'publication', 'pamphlets', 'discussing', 'political', 'issues', 'election', '.']",half-true,false,false,false,false
1133,"['[CLS]', 'says', 'barack', 'obama', 'pension', 'investments', 'include', 'chinese', 'firms', ',', 'investments', 'cayman', '##s', 'trust', '.']",mostly-true,half-true,half-true,half-true,half-true
1134,"['[CLS]', 'says', 'sen', '.', 'tha', '##d', 'cochran', 'voted', 'spend', 'hundreds', 'millions', 'dollars', '.', '.', '.', 'bridge', 'nowhere', 'alaska', 'instead', 'shifting', 'money', 'repair', 'bridge', 'damaged', 'hurricane', 'katrina', '.']",half-true,false,false,false,false
1135,"['[CLS]', 'study', 'showed', 'president', 'barack', 'obama', '##s', 'health', '-', 'care', 'reforms', 'dev', '##ast', '##ate', 'wisconsin', 'pushing', 'people', 'employer', '-', 'sponsored', 'insurance', ',', 'driving', 'premium', '##s', ',', 'increasing', 'dependency', 'making', '122', ',', '000', 'people', 'ineligible', 'med', '##ica', '##id', '.']",false,false,false,false,false
1136,"['[CLS]', 'says', 'ted', 'cruz', 'represents', 'chinese', 'company', 'found', 'guilty', 'stealing', 'blue', '##print', '##s', 'american', 'manufacturer', '.']",mostly-true,pants-fire,barely-true,pants-fire,barely-true
1137,"['[CLS]', 'look', 'last', 'year', ""'"", 'presidential', 'campaign', ',', '""', ""'"", 'find', 'mention', 'public', 'option', '.', '""']",mostly-true,true,false,true,false
1138,"['[CLS]', 'stroke', 'pen', ',', '(', 'u', '.', '.', 'supreme', 'court', ')', 'decided', '##ru', '##le', '100', '-', 'year', '-', 'old', 'ban', 'corporate', 'expenditures', '.']",barely-true,mostly-true,mostly-true,mostly-true,mostly-true
1139,"['[CLS]', 'says', 'rick', 'scott', 'oversaw', 'largest', 'medicare', 'fraud', 'nations', 'history', '.']",mostly-true,mostly-true,half-true,mostly-true,half-true
1140,"['[CLS]', 'says', 'new', 'jersey', 'fewer', 'jobs', 'since', 'gov', '.', 'chris', 'christie', 'took', 'office', '.']",false,mostly-true,false,mostly-true,false
1141,"['[CLS]', 'rosa', '##lyn', 'dance', 'voted', 'president', 'obama', '##s', 'med', '##ica', '##id', 'expansion', '.']",barely-true,false,false,false,false
1142,"['[CLS]', 'says', 'donald', 'trump', 'wants', 'us', 'pull', 'nato', '.']",barely-true,mostly-true,mostly-true,mostly-true,mostly-true
1143,"['[CLS]', 'wisconsin', 'state', 'assembly', 'chambers', 'extend', 'bathroom', 'parlor', ',', 'rules', 'allow', 'members', 'vote', 'member', 'chambers', '.']",mostly-true,false,false,false,false
1144,"['[CLS]', 'says', 'president', 'barack', 'obama', 'doubled', 'national', 'debt', ',', 'taken', 'two', 'centuries', 'accumulate', ',', 'one', 'year', '.']",pants-fire,pants-fire,half-true,pants-fire,half-true
1145,"['[CLS]', 'says', 'texas', 'fourth', '-', 'lowest', 'debt', 'per', 'capita', 'state', 'nation', ',', 'lowest', 'big', 'states', '.']",mostly-true,half-true,half-true,half-true,half-true
1146,"['[CLS]', 'wisconsin', 'still', 'ranks', 'first', 'among', '50', 'states', 'manufacturing', 'jobs', 'per', 'capita', '.']",true,true,half-true,true,half-true
1147,"['[CLS]', 'decade', 'decline', ',', 'country', 'created', 'half', 'million', 'manufacturing', 'jobs', 'last', 'two', 'half', 'years', '.']",true,mostly-true,half-true,mostly-true,half-true
1148,"['[CLS]', 'last', '29', 'months', ',', 'economy', 'produced', '4', '.', '5', 'million', 'private', '-', 'sector', 'jobs', '.']",mostly-true,true,half-true,half-true,half-true
1149,"['[CLS]', 'fed', 'created', '$', '15', 'trillion', 'bail', '##out', 'process', '$', '5', 'trillion', 'went', 'overseas', '.']",barely-true,half-true,half-true,half-true,half-true
1150,"['[CLS]', 'new', 'jersey', 'taxpayers', 'face', 'highest', 'toll', '##s', 'country', '.']",false,true,false,true,false
1151,"['[CLS]', 'majority', 'contributions', 'private', 'individuals', 'giving', '$', '125', 'average', ',', 'pac', '##s', ',', 'groups', '.']",mostly-true,half-true,half-true,half-true,half-true
1152,"['[CLS]', 'today', ',', 'boots', 'ground', 'near', 'southwest', 'border', 'time', 'history', '.']",mostly-true,half-true,half-true,half-true,half-true
1153,"['[CLS]', 'says', '##de', '##mo', '##cratic', 'candidate', 'state', 'school', 'superintendent', 'ali', '##sha', 'thomas', 'morgan', 'voted', 'slash', 'funding', 'preschool', 'programs', 'disabled', 'special', 'needs', 'students', '.']",half-true,barely-true,barely-true,barely-true,barely-true
1154,"['[CLS]', 'says', 'director', 'nasa', 'says', 'main', 'mission', 'muslim', 'outreach', '.']",half-true,half-true,false,false,false
1155,"['[CLS]', '(', 'gm', 'chrysler', ')', 'rep', '##aid', 'loans', '.']",half-true,false,mostly-true,false,mostly-true
1156,"['[CLS]', 'says', 'barack', 'obama', 'muslim', '.']",pants-fire,pants-fire,false,false,false
1157,"['[CLS]', 'west', 'virginia', 'still', 'owned', ',', 'excess', '90', 'percent', ',', '-', '-', 'state', 'interests', '.']",false,mostly-true,mostly-true,mostly-true,mostly-true
1158,"['[CLS]', 'virginia', 'state', 'tradition', 'attorneys', 'general', 'resigning', 'run', 'governor', '.']",true,false,false,false,false
1159,"['[CLS]', 'muslim', 'immigrant', 'michigan', 'list', 'second', ',', 'third', 'fourth', 'wives', 'extended', 'family', 'qualify', 'welfare', '.']",barely-true,pants-fire,false,pants-fire,false
1160,"['[CLS]', 'tim', 'kai', '##ne', 'announced', 'wants', 'raise', 'taxes', 'everyone', '.']",false,barely-true,false,false,false
1161,"['[CLS]', 'senate', 'health', 'care', 'legislation', '""', 'levy', 'new', ""'"", 'abortion', 'premium', ""'"", 'fee', 'americans', 'government', '-', 'run', 'plan', '.', '""']",false,false,false,false,false
1162,"['[CLS]', 'proposed', 'ban', 'hollow', '-', 'point', 'bullets', 'bullets', 'expand', 'upon', 'impact', 'essentially', 'ban', '##s', 'deer', 'hunting', '.']",mostly-true,false,false,false,false
1163,"['[CLS]', 'losing', '750', ',', '000', 'jobs', 'month', 'administration', ',', 'u', '.', '.', 'economy', 'barack', 'obama', '20', 'straight', 'months', 'growth', ',', 'added', '2', '.', '8', 'million', 'jobs', 'private', 'sector', 'added', 'millions', 'jobs', 'manufacturing', '.']",half-true,half-true,half-true,half-true,half-true
1164,"['[CLS]', 'says', 'democratic', 'legislators', 'year', '##t', 'want', 'cut', 'taxes', 'circumstances', '.']",pants-fire,half-true,half-true,true,half-true
1165,"['[CLS]', 'affordable', 'care', 'act', ',', 'anyone', 'medicare', 'admitted', 'hospital', 'observation', 'responsible', 'bill', '.', 'medicare', '##t', 'pay', 'cent', '.']",pants-fire,pants-fire,false,pants-fire,false
1166,"['[CLS]', 'says', 'hillary', 'clinton', 'asked', 'repeatedly', 'provide', 'security', 'ben', '##gh', '##azi', 'several', 'occasions', ',', 'including', 'direct', 'cables', '.']",barely-true,barely-true,false,barely-true,false
1167,"['[CLS]', 'pas', '##co', 'county', 'opened', '22', 'new', 'schools', 'six', 'years', 'keep', 'pace', 'growth', 'student', 'population', 'implement', 'class', 'size', 'amendment', '.']",half-true,barely-true,mostly-true,true,mostly-true
1168,"['[CLS]', 'obama', 'raises', 'taxes', 'seniors', '(', ')', 'hard', '-', 'working', 'families', 'give', 'welfare', 'pay', 'none', '.']",false,false,barely-true,false,barely-true
1169,"['[CLS]', 'u', '.', '.', 'go', 'plane', 'graveyard', '##s', 'museums', 'get', 'parts', '20', '-', 'year', '-', 'old', 'jet', 'fighters', 'sells', 'new', 'jets', 'countries', '.']",mostly-true,half-true,mostly-true,half-true,mostly-true
